HOME_PLAN_ID_CD|BHI_PROV_ID|PROVIDER_ID|ALT_PROV_ID|CON_PROV_ID|PROV_SPCLT_CD|PLAN_PROV_SPCLT_CD|CMS_SPCLT_CD|PROV_TYPE|PROV_NET_IND|OOA_IND|PROV_ORG_NM|PROV_NM_LAST|PROV_NM_FIRST|PROV_STREET1|PROV_STREET2|PROV_CITY|PROV_COUNTY_CD|PROV_STATE|PROV_ZIP|PROV_PHONE|PROV_EMAIL|PROV_NPI|PROV_DEA|SEG1_ID|SEG2_ID|SEG3_ID|SEG4_ID|SEG5_ID|SEG6_ID|SEG7_ID|SEG8_ID|SEG9_ID|SEG10_ID|PROV_ARRANGEMENT_ID_1|PROV_ARRANGEMENT_NM_1|PROV_ARRANGEMENT_TYPE_CD_1|PROV_ARRANGEMENT_START_DT_1|PROV_ARRANGEMENT_END_DT_1|PROV_ARRANGEMENT_ID_2|PROV_ARRANGEMENT_NM_2|PROV_ARRANGEMENT_TYPE_CD_2|PROV_ARRANGEMENT_START_DT_2|PROV_ARRANGEMENT_END_DT_2|PROV_TAXONOMY_CD|MEDICARE_PROV_ID
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||POLEYNARD|BLAKE|1 INDEPENDENCE PT||GREENVILLE|AR119|SC|29615||whereas1946@outlook.com|1508865510||||||||||||||||||||||23581EWDOG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||DAVIS|JEFFREY|5871 GIBBONS DRIVE||RICHMOND|AR045|BR|V7C 2||defines1949@example.org|1164428116||||||||||||||||||||||12622EKUEW|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||FOCHIOS|DEAN|1836 SOUTH AVE||LA CROSSE|AR131|WI|54601||selected1848@yandex.com|1801899935||||||||||||||||||||||37814ZQFLQ|
170|207RG0300X|207RG0300X|207RG0300X|207RG0300X||||GROUP||O||KVAMME|PETER|PO BOX 11167||KNOXVILLE|AR069|TN|37939||benefit1911@example.org|1972506178||||||||||||||||||||||24070IHEBB|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||BARNES|KARIN|PO BOX 801143||KANSAS CITY|AR007|MO|64180||circuits1993@example.com|1386647055||||||||||||||||||||||20895OWLPQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||POWELL|JOHN|900 W TEMPLE AVE STE 2500||EFFINGHAM|LA017|IL|62401||zdnet1874@live.com|1437152451||||||||||||||||||||||25996SXHIF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||DIFILIPPO|EMIL|12639 OLD TESSON RD||SAINT LOUIS|NE055|MO|63128||communicate1993@duck.com|1205839354||||||||||||||||||||||33529VFINQ|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||DEVOE|MICHELLE|1100 NW 12TH ST||FRUITLAND|NE109|ID|83619||farms1931@live.com|1265437529||||||||||||||||||||||31989KLVWE|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||SEKHARAN|RAJ|1814 E LOCUST ST||DAVENPORT|AR031|IA|52803||clicks2065@duck.com|1831190495||||||||||||||||||||||71674CKNGD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||FERGUSON|ROBERT|1240 JESSE JEWELL PKWY SE||GAINESVILLE|NE109|GA|30501||total1869@duck.com|1669475810||||||||||||||||||||||76874LIRQI|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||DOBRATZ|STEPHEN|2205 W MAIN ST||RUSSELLVILLE|NE109|AR|72801||airfare2078@protonmail.com|1023011194||||||||||||||||||||||68540MEJEH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||KNAPP|WILLIAM|2625 COFFEE RD||MODESTO|PA003|CA|95355||constraint2021@example.org|1063417475||||||||||||||||||||||34719RAABC|
471|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||RING|MICHAEL|PO BOX 331||LIBERTY LAKE|LA017|WA|99019||includes2015@outlook.com|1467455543||||||||||||||||||||||86114NYKHA|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||CONNER|TIMOTHY|17310 WRIGHT ST STE 103||OMAHA|PA003|NE|68130||interpretation1957@outlook.com|1750385357||||||||||||||||||||||47139ASOHK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||FATZ|CASEY|PO BOX 1829||COEUR D ALENE|LA033|ID|83816||teen1830@gmail.com|1306847488||||||||||||||||||||||49652XTCJK|
170|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||PROVIDER||O||TACVORIAN|ARPINE|6355 S BUFFALO DR FL 3||LAS VEGAS|AR007|NV|89113||rest2013@example.com|1598768509||||||||||||||||||||||06848CGULZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||HAYASHI|GRANT|1350 STARDUST ST||RENO|AR119|NV|89503||trauma1802@live.com|1962405290||||||||||||||||||||||24882ROPXR|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||STRICKLER|STEVEN|3260 HOSPITAL DR||JUNEAU|PA003|AK|99801||filling2007@live.com|1699778290||||||||||||||||||||||06136RTSVB|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||BAUER|ELIZABETH|PO BOX 5074||SIOUX FALLS|AR131|SD|57117||loads2055@example.com|1124024153||||||||||||||||||||||91814AFLXY|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||KITE|ROY|120 INNWOOD DR||COVINGTON|AR143|LA|70433||favors1911@yahoo.com|1538162060||||||||||||||||||||||18061KMXUS|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||ROSS|PAUL|PO BOX 186||PAWLET|LA017|VT|57610||photographic1826@duck.com|1508863135||||||||||||||||||||||23789QKJKT|
471|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||WINELL|MARVIN|1907 PARK AVE||SOUTH PLAINFIELD|AR007|NJ|70805||venues2084@gmail.com|1922001783||||||||||||||||||||||07257DPYMR|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||BUTTOLPH|THOMAS|5440 SOUTH ST STE 200||LINCOLN|NE109|NE|68506||stolen2090@example.org|1972501708||||||||||||||||||||||61062IPAIV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||O'DONNELL|PHILIP|104 SELMA DR||WINCHESTER|AR031|VA|22601||statements1825@protonmail.com|1871596924||||||||||||||||||||||48269VKEKU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||ARUMUGHAM|PRADEEP|701 DOCTORS DRIVE||KINSTON|AR045|NC|28501||morocco2017@yahoo.com|1861495095||||||||||||||||||||||94263VEQUE|
259|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||I||MARQUES DIAZ|BERNARDO|310 LOMAS VERDES AVE. SUITE 208||SAN JUAN|AR045|PR|92766||periodic1854@duck.com|1013910231||||||||||||||||||||||96500VAZQX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||GRIGSBY|JAMES|106 BLANCA AVE||ALAMOSA|LA071|CO|81101||cardiff1815@example.org|1689677718||||||||||||||||||||||19925IXQGR|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||RIVERA MORILLO|PEDRO|AVE. LUIS MUNOZ MARIN A 8||CAGUAS|AR143|PU|726||distribution1922@yandex.com|1902800691||||||||||||||||||||||35506LISQP|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||MINTZ|HOWARD|10 DAVOL SQ||PROVIDENCE|AR031|RI|29034||button1914@example.com|1548263494||||||||||||||||||||||15078AFDAP|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||MCCLINTON|LAWRENCE|3691 RUTGER ST||SAINT LOUIS|LA071|MO|63110||numeric1872@example.org|1427055961||||||||||||||||||||||77654LHISQ|
170|208G00000X|208G00000X|208G00000X|208G00000X||||GROUP||O||GOMEZ|MANUEL|PO BOX 130||MAXWELTON|AR045|WV|24957||nuts1947@example.org|1841293636||||||||||||||||||||||56138BIYTZ|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||BUJOI|MIHAELA|502 ELM ST NE||ALBUQUERQUE|LA071|NM|87102||prostores2052@live.com|1164424214||||||||||||||||||||||86878HZDLV|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||STRNAD|BRADLEY|7221 ENGLE RD STE 220||FORT WAYNE|AR069|IN|46804||eve1836@example.org|1548263726||||||||||||||||||||||23890TZHYE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||LIPTAKOVA|HELENA|PO BOX 593||WHITE SULPHUR SPRINGS|NE055|WV|24986||guarantee1955@gmail.com|1104820802||||||||||||||||||||||05607MXUCZ|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||HOERNER|THOMAS|16 PELHAM RD||SALEM|AR069|NH|30792||receivers1935@example.org|1275525123||||||||||||||||||||||93574VMMSD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ROBINSON|ALMA|1111 N CHARLES ST||BALTIMORE|AR007|MD|21201||mayor1902@example.org|1609879428||||||||||||||||||||||41045GFYDT|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||ABRAHAM|NADIA|8200 DODGE ST||OMAHA|AR007|NE|68114||property2009@outlook.com|1801899067||||||||||||||||||||||67213QIOIZ|
20|207RN0300X|207RN0300X|207RN0300X|207RN0300X||||FACILITY||O||HOERNER|THOMAS|16 PELHAM RD||SALEM|AR131|NH|30792||exit1896@live.com|1275525123||||||||||||||||||||||49659BSDSB|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||FISH|DANIEL|60 OLD NEW MILFORD RD||BROOKFIELD|AR045|CT|68042||catalog1931@live.com|1659374734||||||||||||||||||||||02522FLSCJ|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||LEE|STEPHEN|5300 N INDEPENDENCE AVE STE 280||OKLAHOMA CITY|LA033|OK|73112||lexmark1973@outlook.com|1063415958||||||||||||||||||||||97695TEPCY|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||READ|MARC|PO BOX 1807||WINCHESTER|PA003|VA|22604||israeli2013@example.org|1447253083||||||||||||||||||||||48899ZJHTQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||FISHER|STEVEN|PO BOX 2526||FORT WAYNE|LA017|IN|46801||airline1891@example.org|1437152469||||||||||||||||||||||03207NWYZZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ANGLIN|EDWARD|1455 E BERT KOUNS LOOP||SHREVEPORT|AR131|LA|71105||evident1976@duck.com|1811991714||||||||||||||||||||||29474PMULE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||THOMSON|VICKI|7380 FRANCE AVE S||EDINA|AR069|MN|55435||medline1865@example.org|1316940778||||||||||||||||||||||52286TVUYK|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||DUNSTAN|JAMES|1204 FENWICK DR||LYNCHBURG|PA003|VA|24502||scholar1943@yandex.com|1750384137||||||||||||||||||||||72680XOGSP|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||CURTIN|KENNETH|233 NE 102ND AVE||PORTLAND|NE055|OR|97220||rings1832@example.org|1568466548||||||||||||||||||||||41939EVORI|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||VOGEL|SARALYN|100 N ACADEMY AVE||DANVILLE|AR007|PA|17822||facilities1839@yandex.com|1306849591||||||||||||||||||||||82213SBTNR|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ALGAN|SHEILA|1122 NE 13TH ST||OKLAHOMA CITY|LA033|OK|73117||die2100@example.com|1629071543||||||||||||||||||||||15291FVITQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ANDERSON|DOUGLAS|201 NW MEDICAL LOOP STE 190||ROSEBURG|AR069|OR|97471||weapons2027@example.com|1841294774||||||||||||||||||||||95437QTHVK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||FAN|ROBERT|1600 STATE STREET||SALEM|AR119|OR|97301||snake2064@example.com|1154324705||||||||||||||||||||||66849OMIBL|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||LICHTENFELS|JENIFER|2450 S TELSHOR BLVD||LAS CRUCES|NE055|NM|88011||ecological1924@live.com|1619973187||||||||||||||||||||||98563TJLDN|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||KERRIGAN|JAMES|8591 CROSSROADS DRIVE||YOUNGSTOWN|AR143|OH|44514||announces2025@yahoo.com|1679576508||||||||||||||||||||||15769DFXCO|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||DEAN|ROBERT|1800 12TH ST||MERIDIAN|AR045|MS|39301||pioneer1963@yahoo.com|1528060522||||||||||||||||||||||50185NWZFF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ALVAREZ|LUIS|PO BOX 35100||BILLINGS|NE109|MT|59107||garcia1854@outlook.com|1417951922||||||||||||||||||||||65961RQZYU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SHALABY|MOHAMED|PO BOX 58106||WEBSTER|AR031|TX|77598||excitement1855@yandex.com|1700889961||||||||||||||||||||||26449WUAHX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||MALOUF|JAMES|2380 N 400 E||N LOGAN|AR131|UT|84341||pierre1896@gmail.com|1790788503||||||||||||||||||||||75072XUXQA|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||LICHTENFELS|JENIFER|2450 S TELSHOR BLVD||LAS CRUCES|PA003|NM|88011||rush1905@live.com|1619973187||||||||||||||||||||||01709QGMNQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||SUNG|BIN|600 JEFFERSON ST STE 301||LAFAYETTE|AR131|LA|70501||spec1919@gmail.com|1669475711||||||||||||||||||||||79010MKPIM|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||WESOLOW|GRACE|233 BROOKFIELD DR||JACKSON|LA071|NJ|85273||rosa1844@live.com|1538165923||||||||||||||||||||||36720ICWWF|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||LACH-PASKO|ELZBIETA|540 LITCHFIELD ST||TORRINGTON|NE109|CT|6790||standings1966@protonmail.com|1649270026||||||||||||||||||||||89450ADXMP|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||HAYASHI|GRANT|1350 STARDUST ST||RENO|NE109|NV|89503||gentleman2004@yandex.com|1962405290||||||||||||||||||||||26487NNHYO|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||NASSIF|MARIAM|PO BOX 27128||SALT LAKE CITY|NE109|UT|84127||governmental1988@example.org|1326043209||||||||||||||||||||||14261VQVXW|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||ARUMUGHAM|PRADEEP|701 DOCTORS DRIVE||KINSTON|AR045|NC|28501||memphis1950@duck.com|1861495095||||||||||||||||||||||81885FRZGI|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||BANKS|EVELYN|1563 FOXLEIGH CT||SAINT LOUIS|NE055|MO|63131||harmony1974@protonmail.com|1740288877||||||||||||||||||||||79191JPKPE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||MOORE|JAMES|1919 W. CORONET AVENUE||ANAHEIM|AR069|CA|92801||son2054@yandex.com|1356344386||||||||||||||||||||||50137MZVDM|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ATTIG|ELIZABETH|6080 N LA CHOLLA BLVD # 200||TUCSON|LA071|AZ|85741||presents1983@yahoo.com|1548263783||||||||||||||||||||||57131KYUQJ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||SHAIKH|JAWAD|1 OXFORD RD||NEW HARTFORD|AR031|NY|13413||smile1907@duck.com|1093718140||||||||||||||||||||||96531NAEMS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||FISHER|STEVEN|PO BOX 2526||FORT WAYNE|AR143|IN|46801||fans1917@live.com|1437152469||||||||||||||||||||||71562JMGWO|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BERTOLINO|GERARD|1990 INDUSTRIAL BLVD||HOUMA|AR031|LA|70363||element1905@protonmail.com|1003810474||||||||||||||||||||||26717XCRYZ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||HOWAR|JOHN|PO BOX 587||TWIN FALLS|AR007|ID|83303||delegation1817@example.org|1316940125||||||||||||||||||||||18209XHBPN|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||MASON|JULIA|24850 SE STARK ST||GRESHAM|LA071|OR|97030||articles1843@gmail.com|1164426110||||||||||||||||||||||88386VGJFX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||LEBEAU|MICHAEL|PO BOX 5501||BISMARCK|AR119|ND|58506||ind1964@live.com|1760488746||||||||||||||||||||||70915PDGIH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||HOLCOMB|RANDALL|PO BOX 8888||BELFAST|AR143|ME|49158||slight2072@outlook.com|1346243482||||||||||||||||||||||36835UAMRR|
170|207RG0300X|207RG0300X|207RG0300X|207RG0300X||||PROVIDER||O||MANSON|STEVEN|1836 SOUTH AVE||LA CROSSE|LA017|WI|54601||started2070@outlook.com|1396748141||||||||||||||||||||||36858ECOBF|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||GOLDSTEIN|JACK|400 MASSASOIT AVE||E PROVIDENCE|AR031|RI|29142||solely1863@protonmail.com|1245233261||||||||||||||||||||||50237EQCTR|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SAYAN|AHMET|9149 ESTATE THOMAS||ST THOMAS|PA003|VI|80231||connected1833@outlook.com|1508864844||||||||||||||||||||||23295HSZSD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||COHEN|DAVID|131 MADISON AVE||MORRISTOWN|AR143|NJ|79607||formerly1819@live.com|1417950692||||||||||||||||||||||22002FHLWP|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||FISHER|STEVEN|PO BOX 2526||FORT WAYNE|AR045|IN|46801||used2056@duck.com|1437152469||||||||||||||||||||||60897BOGCY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||SHALABY|MOHAMED|PO BOX 58106||WEBSTER|NE055|TX|77598||mustang2036@yandex.com|1700889961||||||||||||||||||||||60463QOYIY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||LEFLER|LEE|2500 NORTH STATE STREET||JACKSON|AR031|MS|39216||aka2032@duck.com|1902801384||||||||||||||||||||||35184HKNRA|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MANKAD|REKHA|200 1ST ST SW||ROCHESTER|LA017|MN|55905||brick1986@yahoo.com|1306846290||||||||||||||||||||||90942QKXPM|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||LEE|STEPHEN|5300 N INDEPENDENCE AVE STE 280||OKLAHOMA CITY|LA071|OK|73112||tribute1903@example.com|1063415958||||||||||||||||||||||41238LXUNA|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ARUMUGHAM|AKILAN|1820 PRESTON PARK BLVD||PLANO|NE109|TX|75093||open2012@outlook.com|1851394670||||||||||||||||||||||01274TNJWW|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||WESOLOW|GRACE|233 BROOKFIELD DR||JACKSON|NE109|NJ|85273||gnome1928@outlook.com|1538165923||||||||||||||||||||||35455HDIWW|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||ARONOFF|ROBERT|PO BOX 858||HERSHEY|AR119|PA|17033||matter1888@live.com|1043213226||||||||||||||||||||||85259FVSPS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||NISENBAUM|JOSEF|126 DIAMOND TAIL RD||PLACITAS|NE055|NM|87043||appointment1905@live.com|1790789493||||||||||||||||||||||79101KATMT|
20|207R00000X|207R00000X|207R00000X|207R00000X||||GROUP||O||PENNOCK|GREGORY|2003 KOOTENAI HEALTH WAY||COEUR D ALENE|NE153|ID|83814||beds1863@gmail.com|1700889607||||||||||||||||||||||09797BLESX|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||REYNOLDS|FLETCHER|14601 HOPE CENTER LOOP||FORT MYERS|LA017|FL|33912||pull1873@yandex.com|1235132465||||||||||||||||||||||05161OPOPG|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ALVEZ|LAURA|736 ROUTE 4||SINAJANA|LA033|GU|96910||hack1953@live.com|1447254891||||||||||||||||||||||40605BIXRY|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||SAYAN|AHMET|9149 ESTATE THOMAS||ST THOMAS|AR143|VI|80231||shops1825@duck.com|1508864844||||||||||||||||||||||66558YWXNN|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||HARRIS|HOADLEY|3290 20TH ST S||FARGO|NE055|ND|58104||todd1951@protonmail.com|1811991607||||||||||||||||||||||86741BPCBH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||ATTIG|ELIZABETH|6080 N LA CHOLLA BLVD # 200||TUCSON|NE109|AZ|85741||merely2031@gmail.com|1548263783||||||||||||||||||||||86272CZDCU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||BARTOLOZZI|JOHN|PO BOX 946||ENID|LA033|OK|73702||yoga1871@yandex.com|1366445876||||||||||||||||||||||20654MFBQQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||THOMSON|VICKI|7380 FRANCE AVE S||EDINA|AR069|MN|55435||attractive1914@example.org|1316940778||||||||||||||||||||||63742HGKEF|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||TRANOVICH|MICHAEL|1200 BROOKS LN||JEFFERSON HILLS|AR069|PA|15025||rats1938@gmail.com|1477556660||||||||||||||||||||||19530HFIEW|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||BERGER|BARRY|40 CEDAR RD||CHESTNUT HILL|AR143|MA|24672||desktops1854@example.com|1184627028||||||||||||||||||||||15929FNBEW|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ALBRIGHT|DANIEL|3001 EDWARDS MILL RD STE 200||RALEIGH|AR143|NC|27612||inn2074@example.org|1053314922||||||||||||||||||||||55535ATUNV|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||BACHTEL|MICHELLE|PO BOX 11396||BELFAST|AR007|ME|49154||origin1824@gmail.com|1205839222||||||||||||||||||||||56601MWJUL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||FISH|DANIEL|60 OLD NEW MILFORD RD||BROOKFIELD|LA017|CT|68042||reservations2025@protonmail.com|1659374734||||||||||||||||||||||49986HFSWZ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||AMATO|DINA|26 SCHOOLHOUSE DR UNIT 303||WEST HARTFORD|PA003|CT|61101||pins1802@protonmail.com|1114920832||||||||||||||||||||||67186AGOIV|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||WIEBE|DAVID|PO BOX 2168||KEARNEY|AR031|NE|68848||integrate1939@protonmail.com|1679576722||||||||||||||||||||||92442CMDQP|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||BUTTOLPH|THOMAS|5440 SOUTH ST STE 200||LINCOLN|AR007|NE|68506||examining1976@example.com|1972501708||||||||||||||||||||||98155QHDPX|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ARCHER|LETHA|1875 UNIVERSITY AVE S UNIT 1||FAIRBANKS|AR143|AK|99709||salad2051@yandex.com|1699774299||||||||||||||||||||||63556SIJHZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||READ|MARC|PO BOX 1807||WINCHESTER|NE109|VA|22604||private1980@gmail.com|1447253083||||||||||||||||||||||44329WKIZM|
20|207R00000X|207R00000X|207R00000X|207R00000X||||GROUP||I||SMITH|PETER|PO BOX 17288||JERSEY CITY|NE055|NJ|73077||legend1877@example.org|1861497224||||||||||||||||||||||95508MCRQM|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||FISH|DANIEL|60 OLD NEW MILFORD RD||BROOKFIELD|AR007|CT|68042||cause1913@yahoo.com|1659374734||||||||||||||||||||||06912XNNYH|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||POSER|ROLF|635 PARK AVE.||COLUMBUS|AR143|WI|53925||bringing1809@example.org|1013910645||||||||||||||||||||||57065LYADY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||WHITTLE|THOMAS|PO BOX 6446||CHRISTIANSBURG|LA033|VA|24068||easy2022@protonmail.com|1508869132||||||||||||||||||||||22482OGHBS|
20|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||FACILITY||I||MANSON|STEVEN|1836 SOUTH AVE||LA CROSSE|NE109|WI|54601||generating1847@protonmail.com|1396748141||||||||||||||||||||||82370HNXVZ|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ILARIO|STEPHEN|2501 PORTER ST NW APT 310||WASHINGTON|NE109|DC|20008||welding1915@example.com|1164425419||||||||||||||||||||||03406KFFOQ|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||LEBEAU|MICHAEL|PO BOX 5501||BISMARCK|AR143|ND|58506||textiles1974@gmail.com|1760488746||||||||||||||||||||||71952QUYRQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||QALBANI|FAHIMA|612 N SIOUX POINT RD||DAKOTA DUNES|NE153|SD|57049||legislation1804@example.com|1629071881||||||||||||||||||||||61748AKMCV|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SHALABY|MOHAMED|PO BOX 58106||WEBSTER|LA071|TX|77598||reads1904@live.com|1700889961||||||||||||||||||||||08669SKPXG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MYHRE|MICHAEL|PO BOX 9589||BOISE|AR007|ID|83707||beth2089@gmail.com|1821093527||||||||||||||||||||||67478CAZJY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||O'DONNELL|PHILIP|104 SELMA DR||WINCHESTER|AR007|VA|22601||northeast1971@yandex.com|1871596924||||||||||||||||||||||72887OBAJD|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||WHITTLE|THOMAS|PO BOX 6446||CHRISTIANSBURG|NE109|VA|24068||nominations1806@yandex.com|1508869132||||||||||||||||||||||42615CXDKB|
